/bl X,/bl Y,/blb X,/blb Y,/q X,/q Y,/qb X,/qb Y,/w X,/w Y
4.012227566446468e-08,1.2,4.012227566446468e-08,0,4.012227566446468e-08,0.7880176457344209,4.012227566446468e-08,0.08197396051052389,4.012227566446468e-08,1.2
4.012623857509886e-08,1.2,4.012623857509886e-08,0,4.012623857509886e-08,0.920998014505749,4.012623857509886e-08,0.05073065607084684,4.012623857509886e-08,1.2
4.01298775438367e-08,1.2,4.01298775438367e-08,0,4.01298775438367e-08,1.025047884908782,4.01298775438367e-08,0.03442644139736507,4.01298775438367e-08,1.2
4.013362584339951e-08,1.2,4.013362584339951e-08,0,4.013362584339951e-08,1.101748808197254,4.013362584339951e-08,0.0218783978117304,4.013362584339951e-08,1.2
4.013768635518446e-08,1.2,4.013768635518446e-08,0,4.013768635518446e-08,1.150560983478244,4.013768635518446e-08,0.01185313127771714,4.013768635518446e-08,1.2
4.014173316079212e-08,1.2,4.014173316079212e-08,0,4.014173316079212e-08,1.175589500418868,4.014173316079212e-08,0.005937583098600298,4.014173316079212e-08,1.2
4.014630283905391e-08,1.2,4.014630283905391e-08,0,4.014630283905391e-08,1.189179620753818,4.014630283905391e-08,0.002635149409538122,4.014630283905391e-08,1.2
4.015101394406565e-08,1.2,4.015101394406565e-08,0,4.015101394406565e-08,1.195313022750308,4.015101394406565e-08,0.001131015728624751,4.015101394406565e-08,1.2
4.015682131495564e-08,1.2,4.015682131495564e-08,0,4.015682131495564e-08,1.198311370181931,4.015682131495564e-08,0.0003848723778453035,4.015682131495564e-08,1.2
4.016422529338249e-08,1.2,4.016422529338249e-08,0,4.016422529338249e-08,1.199477874727105,4.016422529338249e-08,0.0001043991260773686,4.016422529338249e-08,1.2
4.017438426370424e-08,1.2,4.017438426370424e-08,0,4.017438426370424e-08,1.199780987918791,4.017438426370424e-08,2.191047141194939e-05,4.017438426370424e-08,1.2
4.018925351134103e-08,1.2,4.018925351134103e-08,0,4.018925351134103e-08,1.199805782281797,4.018925351134103e-08,2.413714767450113e-05,4.018925351134103e-08,1.2
4.021342480648073e-08,1.2,4.021342480648073e-08,0,4.021342480648073e-08,1.19979802193102,4.021342480648073e-08,1.750200497307422e-05,4.021342480648073e-08,1.2
4.026176739676012e-08,1.2,4.026176739676012e-08,0,4.026176739676012e-08,1.199802628614112,4.026176739676012e-08,2.39646113097501e-05,4.026176739676012e-08,1.2
4.03584525773189e-08,1.2,4.03584525773189e-08,0,4.03584525773189e-08,1.199798588289664,4.03584525773189e-08,1.840386286121274e-05,4.03584525773189e-08,1.2
4.055182293843647e-08,1.2,4.055182293843647e-08,0,4.055182293843647e-08,1.199802370439973,4.055182293843647e-08,2.400013141937419e-05,4.055182293843647e-08,1.2
4.093856366067161e-08,1.2,4.093856366067161e-08,0,4.093856366067161e-08,1.199798700052665,4.093856366067161e-08,1.844399342369957e-05,4.093856366067161e-08,1.2
4.171204510514188e-08,1.2,4.171204510514188e-08,0,4.171204510514188e-08,1.199802317562444,4.171204510514188e-08,2.397980197164234e-05,4.171204510514188e-08,1.2
4.325900799408242e-08,1.2,4.325900799408242e-08,0,4.325900799408242e-08,1.199798725787083,4.325900799408242e-08,1.84542143402213e-05,4.325900799408242e-08,1.2
4.525900799408241e-08,1.2,4.525900799408241e-08,0,4.525900799408241e-08,1.199802302572648,4.525900799408241e-08,2.397374293155981e-05,4.525900799408241e-08,1.2
4.725900799408241e-08,1.2,4.725900799408241e-08,0,4.725900799408241e-08,1.199798738740084,4.725900799408241e-08,1.84595083848468e-05,4.725900799408241e-08,1.2
4.867950399704121e-08,1.2,4.867950399704121e-08,0,4.867950399704121e-08,1.199802287129826,4.867950399704121e-08,2.396735821877403e-05,4.867950399704121e-08,1.2
5.010000000000001e-08,1.2,5.010000000000001e-08,0,5.010000000000001e-08,1.199798756623383,5.010000000000001e-08,1.846698695285446e-05,5.010000000000001e-08,1.2
5.01229824506808e-08,1.2,5.01229824506808e-08,0,5.01229824506808e-08,1.193728865636155,5.01229824506808e-08,-0.003537156175353257,5.01229824506808e-08,0.9242105918304092
5.014640132602026e-08,1.2,5.014640132602026e-08,0,5.014640132602026e-08,1.192306009213588,5.014640132602026e-08,-0.004250916672397442,5.014640132602026e-08,0.6431840877569043
5.017320066301014e-08,1.2,5.017320066301014e-08,0,5.017320066301014e-08,1.192907153566301,5.017320066301014e-08,-0.004964359706241987,5.017320066301014e-08,0.3215920438783774
5.020000000000001e-08,1.2,5.020000000000001e-08,0,5.020000000000001e-08,1.192710589952999,5.020000000000001e-08,-0.005267333276839026,5.020000000000001e-08,0
5.020336295125414e-08,1.2,5.020336295125414e-08,0,5.020336295125414e-08,1.196582697522821,5.020336295125414e-08,-0.001747734285437422,5.020336295125414e-08,0
5.020986597777441e-08,1.2,5.020986597777441e-08,0,5.020986597777441e-08,1.19987692358352,5.020986597777441e-08,0.0008057064432867947,5.020986597777441e-08,0
