/bl X,/bl Y,/blb X,/blb Y,/q X,/q Y,/qb X,/qb Y,/w X,/w Y
2.01e-08,1.2,2.01e-08,1.2,2.01e-08,0.1961474745426115,2.01e-08,1.213491885561625,2.01e-08,1.2
2.010333076205443e-08,1.2,2.010333076205443e-08,1.2,2.010333076205443e-08,0.1985002496019257,2.010333076205443e-08,1.207331207803681,2.010333076205443e-08,1.2
2.010979315974221e-08,1.2,2.010979315974221e-08,1.2,2.010979315974221e-08,0.2022959501808239,2.010979315974221e-08,1.199251156809616,2.010979315974221e-08,1.2
2.011602087751295e-08,1.2,2.011602087751295e-08,1.2,2.011602087751295e-08,0.2042891893150274,2.011602087751295e-08,1.196278935595355,2.011602087751295e-08,1.2
2.012745688973523e-08,1.2,2.012745688973523e-08,1.2,2.012745688973523e-08,0.2054192678144644,2.012745688973523e-08,1.194231232451854,2.012745688973523e-08,1.2
2.013898360062027e-08,1.2,2.013898360062027e-08,1.2,2.013898360062027e-08,0.2056559354638786,2.013898360062027e-08,1.193882123174186,2.013898360062027e-08,1.2
2.015897882026233e-08,1.2,2.015897882026233e-08,1.2,2.015897882026233e-08,0.2056944755432703,2.015897882026233e-08,1.19379357371425,2.015897882026233e-08,1.2
2.01864560035518e-08,1.2,2.01864560035518e-08,1.2,2.01864560035518e-08,0.2057052085228652,2.01864560035518e-08,1.193797111440231,2.01864560035518e-08,1.2
2.024141037013072e-08,1.2,2.024141037013072e-08,1.2,2.024141037013072e-08,0.2056978448202884,2.024141037013072e-08,1.193793447591044,2.024141037013072e-08,1.2
2.035131910328858e-08,1.2,2.035131910328858e-08,1.2,2.035131910328858e-08,0.2057040581800254,2.035131910328858e-08,1.193796704359139,2.035131910328858e-08,1.2
2.057113656960429e-08,1.2,2.057113656960429e-08,1.2,2.057113656960429e-08,0.2056983474783416,2.057113656960429e-08,1.193793678376409,2.057113656960429e-08,1.2
2.10107715022357e-08,1.2,2.10107715022357e-08,1.2,2.10107715022357e-08,0.2057038215648486,2.10107715022357e-08,1.193796586201808,2.10107715022357e-08,1.2
2.189004136749853e-08,1.2,2.189004136749853e-08,1.2,2.189004136749853e-08,0.2056984624237247,2.189004136749853e-08,1.193793737812482,2.189004136749853e-08,1.2
2.364858109802419e-08,1.2,2.364858109802419e-08,1.2,2.364858109802419e-08,0.2057037648980895,2.364858109802419e-08,1.193796556428697,2.364858109802419e-08,1.2
2.564858109802419e-08,1.2,2.564858109802419e-08,1.2,2.564858109802419e-08,0.2056984976367213,2.564858109802419e-08,1.193793756476855,2.564858109802419e-08,1.2
2.76485810980242e-08,1.2,2.76485810980242e-08,1.2,2.76485810980242e-08,0.2057037321187664,2.76485810980242e-08,1.193796538957021,2.76485810980242e-08,1.2
2.88742905490121e-08,1.2,2.88742905490121e-08,1.2,2.88742905490121e-08,0.2056985404946376,2.88742905490121e-08,1.193793779474607,2.88742905490121e-08,1.2
3.01e-08,1.2,3.01e-08,1.2,3.01e-08,0.2057036793108032,3.01e-08,1.193796510432687,3.01e-08,1.2
3.010625e-08,1.2,3.010625e-08,1.2,3.010625e-08,0.1865350884831114,3.010625e-08,1.185703088964692,3.010625e-08,1.125000000000014
3.011608145856283e-08,1.2,3.011608145856283e-08,1.2,3.011608145856283e-08,0.1555908167454607,3.011608145856283e-08,1.179546162075975,3.011608145856283e-08,1.00702249724602
3.01357443756885e-08,1.2,3.01357443756885e-08,1.2,3.01357443756885e-08,0.09488908976735388,3.01357443756885e-08,1.182142160390764,3.01357443756885e-08,0.7710674917380307
3.015260711732901e-08,1.2,3.015260711732901e-08,1.2,3.015260711732901e-08,0.05051143478025399,3.015260711732901e-08,1.185227984475199,3.015260711732901e-08,0.5687145920518242
3.017020828906538e-08,1.2,3.017020828906538e-08,1.2,3.017020828906538e-08,0.01645514314121367,3.017020828906538e-08,1.187784195411375,3.017020828906538e-08,0.3575005312153936
3.018510414453269e-08,1.2,3.018510414453269e-08,1.2,3.018510414453269e-08,-2.581716047682023e-05,3.018510414453269e-08,1.190116737749134,3.018510414453269e-08,0.1787502656076616
3.02e-08,1.2,3.02e-08,1.2,3.02e-08,-0.004840315871635963,3.02e-08,1.192252902214711,3.02e-08,0
3.020255858886824e-08,1.2,3.020255858886824e-08,1.2,3.020255858886824e-08,-0.001792284130840005,3.020255858886824e-08,1.195778091140012,3.020255858886824e-08,0
3.020767576660471e-08,1.2,3.020767576660471e-08,1.2,3.020767576660471e-08,0.0008455743793946536,3.020767576660471e-08,1.199353519291806,3.020767576660471e-08,0
3.021225213390841e-08,1.2,3.021225213390841e-08,1.2,3.021225213390841e-08,0.00032101020544751,3.021225213390841e-08,1.199439071132438,3.021225213390841e-08,0
3.022130738637717e-08,1.2,3.022130738637717e-08,1.2,3.022130738637717e-08,0.0001608953510878648,3.022130738637717e-08,1.199728034351413,3.022130738637717e-08,0
3.023018971666221e-08,1.2,3.023018971666221e-08,1.2,3.023018971666221e-08,0.0001233382204865114,3.023018971666221e-08,1.199780483933108,3.023018971666221e-08,0
3.02479543772323e-08,1.2,3.02479543772323e-08,1.2,3.02479543772323e-08,0.0001113710627062799,3.02479543772323e-08,1.199796491323698,3.02479543772323e-08,0
3.028348369837248e-08,1.2,3.028348369837248e-08,1.2,3.028348369837248e-08,0.0001152452342265818,3.028348369837248e-08,1.199795198561932,3.028348369837248e-08,0
3.035454234065284e-08,1.2,3.035454234065284e-08,1.2,3.035454234065284e-08,0.000111853339676036,3.035454234065284e-08,1.199794872124021,3.035454234065284e-08,0
3.049665962521357e-08,1.2,3.049665962521357e-08,1.2,3.049665962521357e-08,0.0001151597841406958,3.049665962521357e-08,1.199795698155752,3.049665962521357e-08,0
3.078089419433501e-08,1.2,3.078089419433501e-08,1.2,3.078089419433501e-08,0.0001118750636529921,3.078089419433501e-08,1.199794669485694,3.078089419433501e-08,0
3.13493633325779e-08,1.2,3.13493633325779e-08,1.2,3.13493633325779e-08,0.0001151528549326481,3.13493633325779e-08,1.199795789991771,3.13493633325779e-08,0
3.248630160906367e-08,1.2,3.248630160906367e-08,1.2,3.248630160906367e-08,0.0001118776748845444,3.248630160906367e-08,1.199794625706881,3.248630160906367e-08,0
3.448630160906367e-08,1.2,3.448630160906367e-08,1.2,3.448630160906367e-08,0.0001151517031284986,3.448630160906367e-08,1.199795812334257,3.448630160906367e-08,0
3.648630160906367e-08,1.2,3.648630160906367e-08,1.2,3.648630160906367e-08,0.0001118784190290459,3.648630160906367e-08,1.199794609746477,3.648630160906367e-08,0
3.848630160906366e-08,1.2,3.848630160906366e-08,1.2,3.848630160906366e-08,0.0001151510231927867,3.848630160906366e-08,1.199795828127179,3.848630160906366e-08,0
4e-08,1.2,4e-08,1.2,4e-08,0.0001118791234470955,4e-08,1.199794591639093,4e-08,0
4.0025e-08,1.2,4.0025e-08,1.2,4.0025e-08,0.01356010342726323,4.0025e-08,1.206763468761579,4.0025e-08,0.3000000000000225
4.004977372318896e-08,1.2,4.004977372318896e-08,1.2,4.004977372318896e-08,0.0501011278156678,4.004977372318896e-08,1.212309588732649,4.004977372318896e-08,0.5972846782674689
4.007488686159448e-08,1.2,4.007488686159448e-08,1.2,4.007488686159448e-08,0.1149904904561732,4.007488686159448e-08,1.213928142343972,4.007488686159448e-08,0.8986423391337397
4.01e-08,1.2,4.01e-08,1.2,4.01e-08,0.1961474745440891,4.01e-08,1.21349188556282,4.01e-08,1.2
4.010333076205454e-08,1.2,4.010333076205454e-08,1.2,4.010333076205454e-08,0.1985002496024547,4.010333076205454e-08,1.207331207803947,4.010333076205454e-08,1.2
4.010979315974247e-08,1.2,4.010979315974247e-08,1.2,4.010979315974247e-08,0.2022959501807686,4.010979315974247e-08,1.199251156809345,4.010979315974247e-08,1.2
4.011602087751324e-08,1.2,4.011602087751324e-08,1.2,4.011602087751324e-08,0.2042891893151141,4.011602087751324e-08,1.19627893559531,4.011602087751324e-08,1.2
4.012745688973057e-08,1.2,4.012745688973057e-08,1.2,4.012745688973057e-08,0.2054192678141966,4.012745688973057e-08,1.194231232452296,4.012745688973057e-08,1.2
4.013898360061434e-08,1.2,4.013898360061434e-08,1.2,4.013898360061434e-08,0.2056559354638257,4.013898360061434e-08,1.193882123174283,4.013898360061434e-08,1.2
4.01589788202558e-08,1.2,4.01589788202558e-08,1.2,4.01589788202558e-08,0.2056944755432717,4.01589788202558e-08,1.193793573714238,4.01589788202558e-08,1.2
4.018645600354247e-08,1.2,4.018645600354247e-08,1.2,4.018645600354247e-08,0.2057052085228668,4.018645600354247e-08,1.193797111440236,4.018645600354247e-08,1.2
4.024141037011582e-08,1.2,4.024141037011582e-08,1.2,4.024141037011582e-08,0.2056978448202866,4.024141037011582e-08,1.19379344759104,4.024141037011582e-08,1.2
4.035131910326252e-08,1.2,4.035131910326252e-08,1.2,4.035131910326252e-08,0.2057040581800275,4.035131910326252e-08,1.193796704359143,4.035131910326252e-08,1.2
4.057113656955591e-08,1.2,4.057113656955591e-08,1.2,4.057113656955591e-08,0.2056983474783397,4.057113656955591e-08,1.193793678376405,4.057113656955591e-08,1.2
4.10107715021427e-08,1.2,4.10107715021427e-08,1.2,4.10107715021427e-08,0.2057038215648507,4.10107715021427e-08,1.193796586201811,4.10107715021427e-08,1.2
4.189004136731627e-08,1.2,4.189004136731627e-08,1.2,4.189004136731627e-08,0.2056984624237228,4.189004136731627e-08,1.193793737812479,4.189004136731627e-08,1.2
4.364858109766342e-08,1.2,4.364858109766342e-08,1.2,4.364858109766342e-08,0.2057037648980917,4.364858109766342e-08,1.1937965564287,4.364858109766342e-08,1.2
4.564858109766342e-08,1.2,4.564858109766342e-08,1.2,4.564858109766342e-08,0.2056984976367193,4.564858109766342e-08,1.193793756476851,4.564858109766342e-08,1.2
4.764858109766342e-08,1.2,4.764858109766342e-08,1.2,4.764858109766342e-08,0.2057037321187686,4.764858109766342e-08,1.193796538957024,4.764858109766342e-08,1.2
4.887429054883171e-08,1.2,4.887429054883171e-08,1.2,4.887429054883171e-08,0.2056985404946357,4.887429054883171e-08,1.193793779474603,4.887429054883171e-08,1.2
5.010000000000001e-08,1.2,5.010000000000001e-08,1.2,5.010000000000001e-08,0.2057036793108054,5.010000000000001e-08,1.19379651043269,5.010000000000001e-08,1.2
5.010625000000001e-08,1.2,5.010625000000001e-08,1.2,5.010625000000001e-08,0.1865350884830913,5.010625000000001e-08,1.185703088964684,5.010625000000001e-08,1.124999999999935
5.011608145856283e-08,1.2,5.011608145856283e-08,1.2,5.011608145856283e-08,0.1555908167454603,5.011608145856283e-08,1.179546162075977,5.011608145856283e-08,1.00702249724602
5.013574437568848e-08,1.2,5.013574437568848e-08,1.2,5.013574437568848e-08,0.09488908976739135,5.013574437568848e-08,1.182142160390761,5.013574437568848e-08,0.7710674917381894
5.015260711732897e-08,1.2,5.015260711732897e-08,1.2,5.015260711732897e-08,0.05051143478036174,5.015260711732897e-08,1.185227984475192,5.015260711732897e-08,0.56871459205238
5.017020828906534e-08,1.2,5.017020828906534e-08,1.2,5.017020828906534e-08,0.016455143141284,5.017020828906534e-08,1.187784195411369,5.017020828906534e-08,0.3575005312159495
