nfin_pu,nfin_pd,nfin_acc,vdd,temp,hsnm_mv,rsnm_mv,wsnm_mv,read_type_x,read0_q_node_disturb_mv,read0_qb_node_disturb_mv,read0_high_node_drop_mv,read0_wl_to_q_node_disturb_peak_ps,read0_wl_to_qb_node_disturb_peak_ps,read0_average_read_current_ua,read0_peak_read_current_ua,read0_read_power_uw,read0_read_energy_fj,read0_read_success,read_type_y,read1_q_node_disturb_mv,read1_qb_node_disturb_mv,read1_high_node_drop_mv,read1_wl_to_q_node_disturb_peak_ps,read1_wl_to_qb_node_disturb_peak_ps,read1_average_read_current_ua,read1_peak_read_current_ua,read1_read_power_uw,read1_read_energy_fj,read1_read_success,write0_cell_write_delay_ps,write0_q_node_voltage_excursion_mv,write0_qb_node_voltage_excursion_mv,write0_average_write_current_ua,write0_peak_write_current_ua,write0_write_power_uw,write0_write_energy_fj,write0_write_success,write_type_x,write1_cell_write_delay_ps,write1_q_node_voltage_excursion_mv,write1_qb_node_voltage_excursion_mv,write1_average_write_current_ua,write1_peak_write_current_ua,write1_write_power_uw,write1_write_energy_fj,write1_write_success,write_type_y,worst_write_delay_ps,worst_write_power_uw,worst_write_energy_fj,hold_type_x,hold0_hold_high_node_drop_mv,hold0_hold_low_node_disturb_mv,hold0_hold_leakage_current_na,hold0_hold_power_uw,hold0_hold_energy_fj,hold0_hold_success,hold_type_y,hold1_hold_high_node_drop_mv,hold1_hold_low_node_disturb_mv,hold1_hold_leakage_current_na,hold1_hold_power_uw,hold1_hold_energy_fj,hold1_hold_success
3,1,3,0.9,27,267.23,88.51,423.2,read_0,302.502,10.3414,10.3414,293.989,293.989,0.0424111,4.41235,0.03817,0.3817,1.0,read_1,10.3414,302.502,10.3414,293.989,293.989,0.0424111,4.41235,0.03817,0.3817,1.0,133.832,899.945,899.943,0.118193,36.9924,0.106374,1.06374,1.0,write_0,56.0438,899.961,899.99,0.124426,46.8539,0.111983,1.11983,1.0,write_1,133.832,0.111983,1.11983,hold_0,4.27835,0.020802,23.4145,0.021073,0.21073,1.0,hold_1,4.26517,0.0274097,23.5119,0.0211607,0.211607,1.0
3,1,3,1.0,27,291.09,94.61,488.28,read_0,347.665,14.1976,14.1976,145.479,6857.22,0.0473375,4.90132,0.0473375,0.473375,1.0,read_1,14.1976,347.665,14.1976,6857.22,145.479,0.0473375,4.90132,0.0473375,0.473375,1.0,131.491,999.938,999.931,0.140922,43.7391,0.140922,1.40922,1.0,write_0,53.7135,999.961,999.991,0.149151,59.8098,0.149151,1.49151,1.0,write_1,131.491,0.149151,1.49151,hold_0,4.26929,0.0277971,28.4274,0.0284274,0.284274,1.0,hold_1,4.27046,0.0280308,28.5553,0.0285553,0.285553,1.0
3,1,3,1.1,27,314.48,100.2,548.12,read_0,394.4,18.7077,18.7077,145.775,145.775,0.0525815,5.40582,0.0578397,0.578397,1.0,read_1,18.7077,394.4,18.7077,145.775,145.775,0.0525815,5.40582,0.0578397,0.578397,1.0,129.429,1099.93,1099.92,0.165271,51.4507,0.181798,1.81798,1.0,write_0,51.8351,1099.95,1099.99,0.173077,73.6802,0.190384,1.90384,1.0,write_1,129.429,0.190384,1.90384,hold_0,4.3427,0.0470519,34.1305,0.0375435,0.375435,1.0,hold_1,4.35827,0.0365028,33.9593,0.0373552,0.373552,1.0
3,1,3,1.2,27,337.46,105.32,618.2,read_0,442.545,23.8288,23.8288,140.306,2824.46,0.0584981,5.90534,0.0701977,0.701977,1.0,read_1,23.8288,442.545,23.8288,2824.46,140.306,0.0584981,5.90534,0.0701977,0.701977,1.0,127.6,1199.92,1199.89,0.191192,60.7463,0.22943,2.2943,1.0,write_0,50.3381,1199.94,1199.99,0.199246,86.6715,0.239095,2.39095,1.0,write_1,127.6,0.239095,2.39095,hold_0,4.53397,0.0470339,40.931,0.0491172,0.491172,1.0,hold_1,4.50378,0.0448074,40.8162,0.0489794,0.489794,1.0
3,1,3,1.3,27,360.1,109.96,688.17,read_0,491.968,29.5304,29.5304,188.064,1640.79,0.0636785,6.40475,0.082782,0.82782,1.0,read_1,29.5304,491.968,29.5304,1640.79,188.064,0.0636785,6.40475,0.082782,0.82782,1.0,125.926,1299.9,1299.87,0.218967,69.3154,0.284657,2.84657,1.0,write_0,48.9182,1299.93,1299.98,0.228778,98.2342,0.297411,2.97411,1.0,write_1,125.926,0.297411,2.97411,hold_0,4.7256,0.0555434,48.5202,0.0630763,0.630763,1.0,hold_1,4.70532,0.103254,48.1305,0.0625697,0.625697,1.0
3,1,4,0.6,27,192.61,48.85,298.05,read_0,202.786,5.29186,5.29186,253.301,253.301,0.0337668,3.52732,0.0202601,0.202601,1.0,read_1,5.29186,202.786,5.29186,253.301,253.301,0.0337668,3.52732,0.0202601,0.202601,1.0,137.755,599.961,599.957,0.0540608,16.2048,0.0324365,0.324365,1.0,write_0,64.6861,599.97,599.996,0.0608033,17.4105,0.036482,0.36482,1.0,write_1,137.755,0.036482,0.36482,hold_0,6.07249,0.011086,13.9229,0.00835373,0.0835373,1.0,hold_1,6.07085,0.0110932,13.5885,0.0081531,0.081531,1.0
3,1,4,0.7,27,217.99,53.77,358.17,read_0,248.318,8.47506,8.47506,392.637,4648.04,0.0396443,4.13096,0.027751,0.27751,1.0,read_1,8.47507,248.318,8.47507,4648.04,392.637,0.0396443,4.13096,0.027751,0.27751,1.0,133.541,699.957,699.954,0.0684791,21.377,0.0479353,0.479353,1.0,write_0,58.4294,699.969,699.997,0.076806,27.1908,0.0537642,0.537642,1.0,write_1,133.541,0.0537642,0.537642,hold_0,5.5647,0.0133679,17.4712,0.0122298,0.122298,1.0,hold_1,5.56425,0.0136414,17.1942,0.012036,0.12036,1.0
3,1,4,0.8,27,242.86,57.71,423.25,read_0,296.457,12.8098,12.8098,195.003,195.003,0.0455234,4.72875,0.0364187,0.364187,1.0,read_1,12.8098,296.457,12.8098,195.003,195.003,0.0455234,4.72875,0.0364187,0.364187,1.0,130.183,799.953,799.95,0.0848888,26.7478,0.067911,0.67911,1.0,write_0,54.4696,799.965,799.992,0.0949986,39.1922,0.0759989,0.759989,1.0,write_1,130.183,0.0759989,0.759989,hold_0,5.28248,0.0151487,21.3846,0.0171077,0.171077,1.0,hold_1,5.27904,0.0154078,21.1923,0.0169538,0.169538,1.0
3,1,4,0.9,27,267.23,60.58,488.19,read_0,346.911,18.2474,18.2474,2242.97,179.843,0.0514215,5.31948,0.0462793,0.462793,1.0,read_1,18.2474,346.911,18.2474,179.843,2242.97,0.0514215,5.31948,0.0462793,0.462793,1.0,127.367,899.946,899.942,0.103197,32.9082,0.0928775,0.928775,1.0,write_0,51.6168,899.963,899.99,0.115412,49.9749,0.10387,1.0387,1.0,write_1,127.367,0.10387,1.0387,hold_0,5.17587,0.0187351,25.8416,0.0232574,0.232574,1.0,hold_1,5.17829,0.0185361,25.9098,0.0233188,0.233188,1.0
3,1,4,1.0,27,291.09,62.83,558.14,read_0,399.392,24.7131,24.7131,256.855,256.855,0.0573755,5.9318,0.0573755,0.573755,1.0,read_1,24.7131,399.392,24.7131,256.855,256.855,0.0573755,5.9318,0.0573755,0.573755,1.0,125.025,999.936,999.932,0.123065,39.4602,0.123065,1.23065,1.0,write_0,49.3615,999.953,999.986,0.138294,61.1054,0.138294,1.38294,1.0,write_1,125.025,0.138294,1.38294,hold_0,5.18365,0.0271796,31.1671,0.0311671,0.311671,1.0,hold_1,5.17754,0.0257515,31.7383,0.0317383,0.317383,1.0
3,1,4,1.1,27,314.48,64.4,633.16,read_0,453.641,32.1291,32.1291,270.425,5957.85,0.0633588,6.53976,0.0696947,0.696947,1.0,read_1,32.1291,453.641,32.1291,5957.85,270.425,0.0633588,6.53976,0.0696947,0.696947,1.0,122.958,1099.93,1099.91,0.14486,47.0233,0.159346,1.59346,1.0,write_0,47.5495,1099.94,1099.99,0.160958,73.2997,0.177054,1.77054,1.0,write_1,122.958,0.177054,1.77054,hold_0,5.27396,0.0344505,37.0937,0.040803,0.40803,1.0,hold_1,5.27453,0.0345379,36.8964,0.040586,0.40586,1.0
3,1,4,1.2,27,337.46,65.44,713.21,read_0,509.423,40.3934,40.3934,284.16,5219.47,0.0693544,7.14036,0.0832252,0.832252,1.0,read_1,40.3935,509.423,40.3935,5219.47,284.16,0.0693544,7.14036,0.0832252,0.832252,1.0,121.055,1199.91,1199.9,0.168665,54.6251,0.202397,2.02397,1.0,write_0,45.8979,1199.94,1199.98,0.186179,85.4009,0.223415,2.23415,1.0,write_1,121.055,0.223415,2.23415,hold_0,5.47832,0.0437077,44.1885,0.0530263,0.530263,1.0,hold_1,5.46305,0.0433043,44.6349,0.0535618,0.535618,1.0
3,1,4,1.3,27,360.09,65.94,793.18,read_0,566.544,49.419,49.419,147.898,2846.24,0.0753392,7.75879,0.0979409,0.979409,1.0,read_1,49.4191,566.544,49.4191,2846.24,147.898,0.0753392,7.75879,0.0979409,0.979409,1.0,119.442,1299.89,1299.88,0.194999,62.8445,0.253499,2.53499,1.0,write_0,44.6817,1299.92,1299.98,0.213534,100.507,0.277595,2.77595,1.0,write_1,119.442,0.277595,2.77595,hold_0,5.7575,0.0545436,52.5916,0.068369,0.68369,1.0,hold_1,5.76107,0.0548011,52.8633,0.0687223,0.687223,1.0
3,1,5,0.6,27,192.61,36.69,328.1,read_0,221.672,8.22092,8.22092,485.403,485.403,0.0387844,4.12814,0.0232706,0.232706,1.0,read_1,8.22093,221.672,8.22093,485.403,485.403,0.0387844,4.12814,0.0232706,0.232706,1.0,133.874,599.96,599.958,0.0493439,15.301,0.0296063,0.296063,1.0,write_0,60.8245,599.97,599.997,0.057548,18.9746,0.0345288,0.345288,1.0,write_1,133.874,0.0345288,0.345288,hold_0,7.11662,0.0132413,15.3208,0.00919249,0.0919249,1.0,hold_1,7.14225,0.0132153,15.4196,0.00925175,0.0925175,1.0
3,1,5,0.7,27,217.99,39.2,393.16,read_0,271.543,13.055,13.055,383.355,383.355,0.0451989,4.83168,0.0316392,0.316392,1.0,read_1,13.055,271.543,13.055,383.355,383.355,0.0451989,4.83168,0.0316392,0.316392,1.0,129.582,699.957,699.956,0.0624457,19.711,0.043712,0.43712,1.0,write_0,55.2508,699.97,699.996,0.0728589,29.5334,0.0510012,0.510012,1.0,write_1,129.582,0.0510012,0.510012,hold_0,6.50985,0.0137932,19.143,0.0134001,0.134001,1.0,hold_1,6.51582,0.0131668,19.3177,0.0135224,0.135224,1.0
3,1,5,0.8,27,242.86,40.73,463.2,read_0,324.306,19.5021,19.5021,396.671,396.671,0.0518666,5.52783,0.0414933,0.414933,1.0,read_1,19.5021,324.306,19.5021,396.671,396.671,0.0518666,5.52783,0.0414933,0.414933,1.0,126.156,799.952,799.949,0.0772698,24.7236,0.0618159,0.618159,1.0,write_0,51.5327,799.968,799.993,0.0903151,38.6056,0.072252,0.72252,1.0,write_1,126.156,0.072252,0.72252,hold_0,6.20052,0.0204688,23.2786,0.0186229,0.186229,1.0,hold_1,6.20373,0.0197381,23.6453,0.0189162,0.189162,1.0
3,1,5,0.9,27,267.22,41.09,538.23,read_0,379.575,27.5014,27.5014,361.948,361.948,0.0597411,6.23688,0.053767,0.53767,1.0,read_1,27.5014,379.575,27.5014,361.948,361.948,0.0597411,6.23688,0.053767,0.53767,1.0,123.405,899.944,899.947,0.0939541,30.3358,0.0845587,0.845587,1.0,write_0,48.7846,899.965,899.992,0.109999,49.1634,0.098999,0.98999,1.0,write_1,123.405,0.098999,0.98999,hold_0,6.07515,0.0195517,28.2988,0.0254689,0.254689,1.0,hold_1,6.0785,0.0193527,28.9507,0.0260557,0.260557,1.0
3,1,5,1.0,27,291.09,40.74,613.14,read_0,437.005,36.9554,36.9554,374.996,9429.42,0.0666086,6.95355,0.0666086,0.666086,1.0,read_1,36.9554,437.005,36.9554,9429.42,374.996,0.0666086,6.95355,0.0666086,0.666086,1.0,121.03,999.935,999.931,0.112925,36.4239,0.112925,1.12925,1.0,write_0,46.5652,999.958,999.988,0.132011,61.9594,0.132011,1.32011,1.0,write_1,121.03,0.132011,1.32011,hold_0,6.07235,0.0308252,33.7336,0.0337336,0.337336,1.0,hold_1,6.09051,0.023641,33.8984,0.0338984,0.338984,1.0
3,1,5,1.1,27,314.48,39.8,698.2,read_0,496.293,47.7514,47.7514,9741.01,374.458,0.0734591,7.66309,0.080805,0.80805,1.0,read_1,47.7514,496.293,47.7514,374.458,9741.01,0.0734591,7.66309,0.080805,0.80805,1.0,118.922,1099.92,1099.92,0.133688,43.1411,0.147057,1.47057,1.0,write_0,44.7453,1099.95,1099.99,0.154092,73.7337,0.169501,1.69501,1.0,write_1,118.922,0.169501,1.69501,hold_0,6.19376,0.0307287,40.102,0.0441122,0.441122,1.0,hold_1,6.23661,0.0346553,40.6718,0.0447389,0.447389,1.0
3,1,5,1.2,27,337.46,38.28,783.17,read_0,557.19,59.7868,59.7868,250.755,2653.82,0.0803759,8.36285,0.0964511,0.964511,1.0,read_1,59.7868,557.19,59.7868,2653.82,250.755,0.0803759,8.36285,0.0964511,0.964511,1.0,117.187,1199.91,1199.9,0.157415,50.9226,0.188899,1.88899,1.0,write_0,43.2031,1199.94,1199.98,0.178286,86.9419,0.213943,2.13943,1.0,write_1,117.187,0.213943,2.13943,hold_0,6.39299,0.0488762,47.3327,0.0567992,0.567992,1.0,hold_1,6.39858,0.0505065,47.2635,0.0567162,0.567162,1.0
3,1,5,1.3,27,360.09,43.44,868.07,read_0,619.505,73.0086,73.0086,249.491,249.491,0.0873669,9.10028,0.113577,1.13577,1.0,read_1,73.0086,619.505,73.0086,249.491,249.491,0.0873669,9.10028,0.113577,1.13577,1.0,115.693,1299.89,1299.88,0.18426,58.7805,0.239538,2.39538,1.0,write_0,41.8143,1299.93,1299.98,0.204304,101.413,0.265595,2.65595,1.0,write_1,115.693,0.265595,2.65595,hold_0,6.71569,0.0510097,55.8996,0.0726695,0.726695,1.0,hold_1,6.68173,0.0665994,56.8036,0.0738446,0.738446,1.0
3,2,1,0.6,27,196.89,141.66,3.27,read_0,56.0841,0.253795,0.253795,208.093,2565.44,0.0171759,1.69285,0.0103056,0.103056,1.0,read_1,0.253805,56.0841,0.253805,2565.44,208.093,0.0171759,1.69285,0.0103056,0.103056,1.0,910.921,599.931,599.936,0.808885,10.3673,0.485331,4.85331,1.0,write_0,877.307,599.941,599.996,0.828101,10.2818,0.49686,4.9686,1.0,write_1,910.921,0.49686,4.9686,hold_0,2.91532,0.0113967,14.18,0.008508,0.08508,1.0,hold_1,2.91405,0.00921683,14.4054,0.00864327,0.0864327,1.0
3,2,1,0.7,27,232.2,167.95,,read_0,66.8819,0.305528,0.305528,632.707,147.409,0.0202622,1.98374,0.0141836,0.141836,1.0,read_1,0.305541,66.8819,0.305541,147.409,632.707,0.0202622,1.98374,0.0141836,0.141836,1.0,-1.0,137.696,90.7711,14.1561,14.4401,9.90925,99.0925,0.0,write_0,-1.0,90.7807,137.764,14.2866,14.4544,10.0006,100.006,0.0,write_1,-1.0,10.0006,100.006,hold_0,702.515,699.96,225.487,0.157841,1.57841,0.0,hold_1,2.67396,0.0110632,18.6954,0.0130868,0.130868,1.0
3,2,1,0.8,27,267.02,194.41,,read_0,77.5384,0.381198,0.381198,9452.66,146.57,0.023407,2.27726,0.0187256,0.187256,1.0,read_1,0.381216,77.5384,0.381216,146.57,9452.66,0.023407,2.27726,0.0187256,0.187256,1.0,-1.0,140.655,98.9009,19.3971,19.7792,15.5177,155.177,0.0,write_0,-1.0,98.9156,140.731,19.5735,19.7948,15.6588,156.588,0.0,write_1,-1.0,15.6588,156.588,hold_0,802.581,800.149,303.891,0.243113,2.43113,0.0,hold_1,2.54098,0.0817304,24.6385,0.0197108,0.197108,1.0
3,2,1,0.9,27,299.86,221.02,,read_0,88.0673,0.486619,0.486619,90.3074,113.027,0.0266299,2.57008,0.0239669,0.239669,1.0,read_1,0.486643,88.0673,0.486643,113.027,90.3074,0.0266299,2.57008,0.0239669,0.239669,1.0,-1.0,147.749,108.325,25.1317,25.6201,22.6185,226.185,0.0,write_0,-1.0,108.345,147.835,25.3599,25.6382,22.8239,228.239,0.0,write_1,-1.0,22.8239,228.239,hold_0,902.548,900.15,391.646,0.352481,3.52481,0.0,hold_1,2.48703,0.231042,30.6384,0.0275745,0.275745,1.0
3,2,1,1.0,27,329.92,247.65,,read_0,98.5121,0.637461,0.637461,90.1432,77.4015,0.0299286,2.86239,0.0299286,0.299286,1.0,read_1,0.637491,98.5121,0.637491,77.4015,90.1432,0.0299286,2.86239,0.0299286,0.299286,1.0,-1.0,156.977,118.284,31.2743,31.8771,31.2743,312.743,0.0,write_0,-1.0,118.314,157.065,31.557,31.899,31.557,315.57,0.0,write_1,-1.0,31.557,315.57,hold_0,1002.48,1000.16,487.833,0.487833,4.87833,0.0,hold_1,2.51264,0.213422,37.708,0.037708,0.37708,1.0
3,2,1,1.1,27,359.96,274.18,,read_0,108.914,0.830926,0.830926,90.0466,77.3223,0.0333205,3.15474,0.0366525,0.366525,1.0,read_1,0.830964,108.914,0.830964,77.3223,90.0466,0.0333205,3.15474,0.0366525,0.366525,1.0,-1.0,167.887,128.642,37.7696,38.4831,41.5466,415.466,0.0,write_0,-1.0,128.679,167.992,38.1095,38.5126,41.9204,419.204,0.0,write_1,-1.0,41.9204,419.204,hold_0,1102.56,1100.17,590.996,0.650096,6.50096,0.0,hold_1,2.57396,0.253183,47.0948,0.0518043,0.518043,1.0
3,2,1,1.2,27,390.04,300.54,,read_0,119.333,1.07478,1.07478,89.968,77.2473,0.0368288,3.44758,0.0441946,0.441946,1.0,read_1,1.07482,119.333,1.07482,77.2473,89.968,0.0368288,3.44758,0.0441946,0.441946,1.0,-1.0,180.458,139.396,44.5877,45.4214,53.5053,535.053,0.0,write_0,-1.0,139.446,180.581,44.985,45.4507,53.982,539.82,0.0,write_1,-1.0,53.982,539.82,hold_0,1202.56,1200.15,701.526,0.841831,8.41831,0.0,hold_1,2.66777,0.277567,57.5981,0.0691177,0.691177,1.0
3,2,1,1.3,27,420.07,326.64,,read_0,129.814,1.38409,1.38409,89.8445,77.1368,0.0404564,3.7421,0.0525933,0.525933,1.0,read_1,1.38415,129.814,1.38415,77.1368,89.8445,0.0404564,3.7421,0.0525933,0.525933,1.0,-1.0,194.774,150.621,51.7211,52.6798,67.2375,672.375,0.0,write_0,-1.0,150.68,194.926,52.1822,52.715,67.8369,678.369,0.0,write_1,-1.0,67.8369,678.369,hold_0,1302.6,1300.12,819.362,1.06517,10.6517,0.0,hold_1,2.79011,0.348303,69.9891,0.0909858,0.909858,1.0
3,2,2,0.6,27,196.86,110.3,153.23,read_0,93.6564,0.676014,0.676014,161.558,161.558,0.0229797,2.32741,0.0137878,0.137878,1.0,read_1,0.676025,93.6564,0.676025,161.558,161.558,0.0229797,2.32741,0.0137878,0.137878,1.0,163.887,599.929,599.931,0.102945,13.0882,0.0617667,0.617667,1.0,write_0,97.7272,599.94,599.999,0.102405,13.0951,0.061443,0.61443,1.0,write_1,163.887,0.0617667,0.617667,hold_0,3.95953,0.0087198,16.0236,0.00961414,0.0961414,1.0,hold_1,3.95892,0.0087207,15.943,0.0095658,0.095658,1.0
3,2,2,0.7,27,232.17,129.46,173.15,read_0,112.472,0.924246,0.924246,147.756,147.756,0.0277078,2.73412,0.0193955,0.193955,1.0,read_1,0.92426,112.472,0.92426,147.756,147.756,0.0277078,2.73412,0.0193955,0.193955,1.0,159.13,699.925,699.923,0.134677,20.7607,0.0942737,0.942737,1.0,write_0,85.8094,699.938,699.993,0.131556,20.7793,0.0920889,0.920889,1.0,write_1,159.13,0.0942737,0.942737,hold_0,3.62821,0.0107199,20.4518,0.0143162,0.143162,1.0,hold_1,3.62524,0.0107284,20.8706,0.0146094,0.146094,1.0
3,2,2,0.8,27,267.0,148.55,198.16,read_0,131.317,1.28583,1.28583,148.328,148.328,0.0320978,3.14063,0.0256782,0.256782,1.0,read_1,1.28585,131.317,1.28585,148.328,148.328,0.0320978,3.14063,0.0256782,0.256782,1.0,156.415,799.916,799.916,0.17202,30.112,0.137616,1.37616,1.0,write_0,78.6419,799.927,799.992,0.162153,29.9711,0.129723,1.29723,1.0,write_1,156.415,0.137616,1.37616,hold_0,3.45225,0.198953,25.8065,0.0206452,0.206452,1.0,hold_1,3.4613,0.0740593,25.7906,0.0206325,0.206325,1.0
3,2,2,0.9,27,299.86,167.67,228.24,read_0,150.146,1.78237,1.78237,147.47,3025.32,0.0365768,3.54563,0.0329191,0.329191,1.0,read_1,1.7824,150.146,1.7824,3025.32,147.47,0.0365768,3.54563,0.0329191,0.329191,1.0,154.283,899.907,899.902,0.21329,40.8287,0.191961,1.91961,1.0,write_0,73.7694,899.924,899.992,0.196336,41.0679,0.176702,1.76702,1.0,write_1,154.283,0.191961,1.91961,hold_0,3.38494,0.268215,32.206,0.0289854,0.289854,1.0,hold_1,3.39262,0.144495,33.0053,0.0297048,0.297048,1.0
3,2,2,1.0,27,329.92,186.75,253.17,read_0,168.96,2.43745,2.43745,143.585,77.1303,0.0411755,3.94922,0.0411755,0.411755,1.0,read_1,2.43748,168.96,2.43748,77.1303,143.585,0.0411755,3.94922,0.0411755,0.411755,1.0,152.643,999.896,999.883,0.258879,53.0068,0.258879,2.58879,1.0,write_0,70.1545,999.905,999.994,0.234286,52.3304,0.234286,2.34286,1.0,write_1,152.643,0.258879,2.58879,hold_0,3.3975,0.320638,40.4866,0.0404866,0.404866,1.0,hold_1,3.38793,0.322479,40.2028,0.0402028,0.402028,1.0
3,2,2,1.1,27,359.96,205.78,283.17,read_0,187.797,3.28547,3.28547,144.806,76.7831,0.0459236,4.35257,0.050516,0.50516,1.0,read_1,3.28551,187.797,3.28551,76.7831,144.806,0.0459236,4.35257,0.050516,0.50516,1.0,151.443,1099.88,1099.86,0.308337,65.7808,0.33917,3.3917,1.0,write_0,67.6127,1099.89,1099.99,0.274408,65.7624,0.301848,3.01848,1.0,write_1,151.443,0.33917,3.3917,hold_0,3.48904,0.293397,49.8992,0.0548891,0.548891,1.0,hold_1,3.47962,0.266321,49.5291,0.054482,0.54482,1.0
3,2,2,1.2,27,390.04,224.76,318.2,read_0,206.7,4.31551,4.31551,87.3825,76.2695,0.0508218,4.75657,0.0609861,0.609861,1.0,read_1,4.31556,206.7,4.31556,76.2695,87.3825,0.0508218,4.75657,0.0609861,0.609861,1.0,150.244,1199.86,1199.82,0.361017,80.0229,0.433221,4.33221,1.0,write_0,65.5314,1199.87,1199.98,0.317163,80.2086,0.380595,3.80595,1.0,write_1,150.244,0.433221,4.33221,hold_0,3.60901,0.40656,61.3128,0.0735754,0.735754,1.0,hold_1,3.59614,0.404496,61.7686,0.0741223,0.741223,1.0
3,2,2,1.3,27,420.07,243.47,348.11,read_0,225.726,5.56964,5.56964,88.255,77.0035,0.0558931,5.16152,0.072661,0.72661,1.0,read_1,5.56969,225.726,5.56969,77.0035,88.255,0.0558931,5.16152,0.072661,0.72661,1.0,149.214,1299.84,1299.79,0.418253,94.9081,0.543728,5.43728,1.0,write_0,63.7388,1299.85,1299.98,0.362557,94.205,0.471324,4.71324,1.0,write_1,149.214,0.543728,5.43728,hold_0,3.7951,0.372494,73.9741,0.0961664,0.961664,1.0,hold_1,3.79929,0.380693,73.2595,0.0952373,0.952373,1.0
3,2,3,0.6,27,196.82,87.54,218.17,read_0,121.822,1.42089,1.42089,160.774,160.774,0.0289799,2.95509,0.0173879,0.173879,1.0,read_1,1.42091,121.822,1.42091,160.774,160.774,0.0289799,2.95509,0.0173879,0.173879,1.0,148.054,599.929,599.929,0.0836154,15.5236,0.0501693,0.501693,1.0,write_0,77.1146,599.936,599.997,0.0855535,15.4509,0.0513321,0.513321,1.0,write_1,148.054,0.0513321,0.513321,hold_0,4.97898,0.00857672,17.2444,0.0103466,0.103466,1.0,hold_1,4.97986,0.00859164,17.1266,0.0102759,0.102759,1.0
3,2,3,0.7,27,232.14,100.95,258.17,read_0,147.183,2.10102,2.10102,225.666,3413.39,0.0342377,3.47113,0.0239664,0.239664,1.0,read_1,2.10103,147.183,2.10103,3413.39,225.666,0.0342377,3.47113,0.0239664,0.239664,1.0,144.633,699.922,699.926,0.108529,24.392,0.0759706,0.759706,1.0,write_0,68.7249,699.935,699.997,0.108736,24.6059,0.0761154,0.761154,1.0,write_1,144.633,0.0761154,0.761154,hold_0,4.5824,0.0113518,22.2206,0.0155544,0.155544,1.0,hold_1,4.58107,0.0103692,22.6281,0.0158397,0.158397,1.0
3,2,3,0.8,27,266.97,113.83,303.21,read_0,173.018,3.09546,3.09546,146.446,146.446,0.0403538,3.98645,0.032283,0.32283,1.0,read_1,3.09548,173.018,3.09548,146.446,146.446,0.0403538,3.98645,0.032283,0.32283,1.0,141.601,799.915,799.916,0.137346,35.0316,0.109877,1.09877,1.0,write_0,63.4624,799.932,799.992,0.136013,34.8734,0.108811,1.08811,1.0,write_1,141.601,0.109877,1.09877,hold_0,4.36664,0.163703,28.0666,0.0224533,0.224533,1.0,hold_1,4.36263,0.13629,28.5283,0.0228227,0.228227,1.0
3,2,3,0.9,27,299.86,126.18,348.16,read_0,199.234,4.43314,4.43314,120.824,120.824,0.0451248,4.49906,0.0406123,0.406123,1.0,read_1,4.43316,199.234,4.43316,120.824,120.824,0.0451248,4.49906,0.0406123,0.406123,1.0,139.159,899.906,899.904,0.169412,44.3054,0.152471,1.52471,1.0,write_0,59.9925,899.919,899.989,0.162486,47.6563,0.146238,1.46238,1.0,write_1,139.159,0.152471,1.52471,hold_0,4.28244,0.269911,35.1436,0.0316293,0.316293,1.0,hold_1,4.28515,0.277678,34.952,0.0314568,0.314568,1.0
3,2,3,1.0,27,329.92,137.99,398.17,read_0,225.795,6.13182,6.13182,118.117,118.117,0.0507478,5.00983,0.0507478,0.507478,1.0,read_1,6.13185,225.795,6.13185,118.117,118.117,0.0507478,5.00983,0.0507478,0.507478,1.0,137.498,999.893,999.885,0.20572,54.058,0.20572,2.0572,1.0,write_0,57.5014,999.905,999.987,0.194142,60.9673,0.194142,1.94142,1.0,write_1,137.498,0.20572,2.0572,hold_0,4.30108,0.357256,43.4475,0.0434475,0.434475,1.0,hold_1,4.30925,0.20866,43.5857,0.0435857,0.435857,1.0
3,2,3,1.1,27,359.96,149.51,448.07,read_0,252.695,8.21029,8.21029,117.47,117.47,0.0565594,5.5195,0.0622153,0.622153,1.0,read_1,8.21033,252.695,8.21033,117.47,117.47,0.0565594,5.5195,0.0622153,0.622153,1.0,135.659,1099.87,1099.86,0.244264,64.1374,0.26869,2.6869,1.0,write_0,55.6063,1099.89,1099.98,0.22844,75.9869,0.251284,2.51284,1.0,write_1,135.659,0.26869,2.6869,hold_0,4.40363,0.286009,52.6542,0.0579196,0.579196,1.0,hold_1,4.38819,0.403966,52.4852,0.0577338,0.577338,1.0
3,2,3,1.2,27,390.04,160.46,503.06,read_0,279.951,10.694,10.694,117.041,2786.46,0.0625254,6.02978,0.0750304,0.750304,1.0,read_1,10.694,279.951,10.694,2786.46,117.041,0.0625254,6.02978,0.0750304,0.750304,1.0,133.939,1199.85,1199.83,0.285488,74.6058,0.342586,3.42586,1.0,write_0,54.0601,1199.87,1199.98,0.265369,91.0552,0.318443,3.18443,1.0,write_1,133.939,0.342586,3.42586,hold_0,4.57095,0.370516,64.4718,0.0773662,0.773662,1.0,hold_1,4.56581,0.353768,63.833,0.0765996,0.765996,1.0
